path,author,sex,birthday,header,created,sphere,genre_fi,type,topic,chronotop,style,audience_age,audience_level,audience_size,source,publication,publisher,publ_year,medium,country,region,language./dump/2012\05\260-gendirektorrtrsandreyromanchenkooproblemahzamenitsifrovihtvstandartov.html.txt,,,,"Гендиректор РТРС Андрей Романченко о проблемах замены цифровых ТВ-стандартов",25.05.2012,публицистика,,,nashi_intervu,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/nashi_intervu/260-gendirektorrtrsandreyromanchenkooproblemahzamenitsifrovihtvstandartov.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2014\10\1214-sertifikatnamaterinskiykapital.html.txt,,,,"СЕРТИФИКАТ НА МАТЕРИНСКИЙ КАПИТАЛ",23.10.2014,публицистика,,,main,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/main/informiruet_pfr/1214-sertifikatnamaterinskiykapital.html,"Унечская газета",,2014,газета,Россия,ru
./dump/0000\00\2004-materinskiysemeyniykapital.html.txt,,,,"Материнский семейный капитал",00.00.0000,публицистика,,,main,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/main/informiruet_pfr/2004-materinskiysemeyniykapital.html,"Унечская газета",,0000,газета,Россия,ru
./dump/2014\01\905-realizatsiyasotsialnoyprogrammi.html.txt,,,,"РЕАЛИЗАЦИЯ СОЦИАЛЬНОЙ ПРОГРАММЫ",29.01.2014,публицистика,,,main,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/main/informiruet_pfr/905-realizatsiyasotsialnoyprogrammi.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2013\08\738-UCHITSYASKOMFORTOM.html.txt,,,,"УЧИТЬСЯ С КОМФОРТОМ",14.08.2013,публицистика,,,shkola,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/shkola/738-UCHITSYASKOMFORTOM.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2012\07\312-ELEKTRONOBNOVLYAETSYA.html.txt,,,,"ЭЛЕКТРОН ОБНОВЛЯЕТСЯ",10.07.2012,публицистика,,,main,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/main/312-ELEKTRONOBNOVLYAETSYA.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2013\01\502-BLIZHEKPROBLEMAMLYUDEY.html.txt,,,,"БЛИЖЕ К ПРОБЛЕМАМ ЛЮДЕЙ",31.01.2013,публицистика,,,vlast,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/vlast/v_administracii_rayona/502-BLIZHEKPROBLEMAMLYUDEY.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2013\03\549-RABOTAETOBSHCHESTVENNAYAPRIEMNAYA.html.txt,,,,"РАБОТАЕТ ОБЩЕСТВЕННАЯ ПРИЁМНАЯ",1.03.2013,публицистика,,,vlast,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/vlast/v_administracii_rayona/549-RABOTAETOBSHCHESTVENNAYAPRIEMNAYA.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2015\06\1643-SOTSRABOTNIK%E2%80%94ETOPRIZVANIE.html.txt,,,,"СОЦРАБОТНИК—ЭТО ПРИЗВАНИЕ",18.06.2015,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/professional/1643-SOTSRABOTNIK—ETOPRIZVANIE.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2015\06\1617-NESETLYUDYAMDOBRO.html.txt,,,,"НЕСЁТ ЛЮДЯМ ДОБРО",5.06.2015,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/ludi_truda/1617-NESETLYUDYAMDOBRO.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2015\02\1374-POZDRAVLENIYAOTPREZIDENTA.html.txt,,,,"ПОЗДРАВЛЕНИЯ ОТ ПРЕЗИДЕНТА",5.02.2015,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/imi_gordimsya/1374-POZDRAVLENIYAOTPREZIDENTA.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2012\07\316-POZDRAVLENIYAOTGLAVIGOSUDARSTVA.html.txt,,,,"ПОЗДРАВЛЕНИЯ ОТ ГЛАВЫ ГОСУДАРСТВА",12.07.2012,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/316-POZDRAVLENIYAOTGLAVIGOSUDARSTVA.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2015\04\1550-personalnoepozdravlenieprezidentarossii.html.txt,,,,"ПЕРСОНАЛЬНОЕ ПОЗДРАВЛЕНИЕ ПРЕЗИДЕНТА РОССИИ",30.04.2015,публицистика,,,main,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/main/informiruet_pfr/1550-personalnoepozdravlenieprezidentarossii.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2012\06\287-POZDRAVLENIEOTPREZIDENTA.html.txt,,,,"ПОЗДРАВЛЕНИЕ ОТ ПРЕЗИДЕНТА",15.06.2012,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/287-POZDRAVLENIEOTPREZIDENTA.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2013\10\774-eegodaeebogatstvo.html.txt,,,,"ЕЁ ГОДА—ЕЁ БОГАТСТВО",3.10.2013,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/yubiley/774-eegodaeebogatstvo.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2016\01\1954-NEZNAETDUSHAUSTALOSTI.html.txt,,,,"НЕ ЗНАЕТ ДУША УСТАЛОСТИ",21.01.2016,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/yubiley/1954-NEZNAETDUSHAUSTALOSTI.html,"Унечская газета",,2016,газета,Россия,ru
./dump/2015\09\1742-GODA%E2%80%94NEBEDAESLIDUSHAMOLODA.html.txt,,,,"ГОДА—НЕ БЕДА, ЕСЛИ ДУША МОЛОДА",15.09.2015,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/yubiley/1742-GODA—NEBEDAESLIDUSHAMOLODA.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2014\11\1230-NADDOBROTOYNEVLASTNIGODI.html.txt,,,,"НАД ДОБРОТОЙ НЕ ВЛАСТНЫ ГОДЫ",7.11.2014,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/yubiley/1230-NADDOBROTOYNEVLASTNIGODI.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2014\08\1156-NASHASEMYA%E2%80%94NASHEBOGATSTVO.html.txt,,,,"НАША СЕМЬЯ—НАШЕ БОГАТСТВО",8.08.2014,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/1156-NASHASEMYA—NASHEBOGATSTVO.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2013\03\558-AUNASVSEMETOLKODEVOCHKI.html.txt,,,,"А У НАС В СЕМЬЕ ТОЛЬКО ДЕВОЧКИ!",7.03.2013,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/558-AUNASVSEMETOLKODEVOCHKI.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2012\05\244-VRUCHENIPERVIESERTIFIKATI.html.txt,,,,"ВРУЧЕНЫ ПЕРВЫЕ СЕРТИФИКАТЫ",12.05.2012,публицистика,,,aktualno,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/aktualno/244-VRUCHENIPERVIESERTIFIKATI.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2014\04\1092-28martadenotkritihdverey.html.txt,,,,"28 МАРТА – ДЕНЬ ОТКРЫТЫХ ДВЕРЕЙ",25.04.2014,публицистика,,,main,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/main/informiruet_pfr/1092-28martadenotkritihdverey.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2013\12\841-24noyabryamezhdunarodniydenmateri.html.txt,,,,"24 НОЯБРЯ – МЕЖДУНАРОДНЫЙ ДЕНЬ МАТЕРИ",3.12.2013,публицистика,,,misc,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/raznoe/841-24noyabryamezhdunarodniydenmateri.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2013\03\563-OCHAROVANIYAPLENITELNAYASILA.html.txt,,,,"ОЧАРОВАНИЯ ПЛЕНИТЕЛЬНАЯ СИЛА",7.03.2013,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/563-OCHAROVANIYAPLENITELNAYASILA.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2014\02\938-OCHAROVANNIEVOSTOKOM.html.txt,,,,"ОЧАРОВАННЫЕ ВОСТОКОМ",14.02.2014,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/znay_nashih/938-OCHAROVANNIEVOSTOKOM.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2013\04\616-BLESTYASHCHIYPOLET.html.txt,,,,"БЛЕСТЯЩИЙ ПОЛЁТ",24.04.2013,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/znay_nashih/616-BLESTYASHCHIYPOLET.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2014\10\1202-KTOESLINEMI.html.txt,,,,"КТО, ЕСЛИ НЕ МЫ!",15.10.2014,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/1202-KTOESLINEMI.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2012\08\341-GDEKAZAKI%E2%80%94TAMPESNI.html.txt,,,,"ГДЕ КАЗАКИ—ТАМ ПЕСНИ",13.08.2012,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/341-GDEKAZAKI—TAMPESNI.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2013\07\700-KAZACHYASLAVA%E2%80%942013.html.txt,,,,"«КАЗАЧЬЯ СЛАВА—2013»",19.07.2013,публицистика,,,misc,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/raznoe/700-KAZACHYASLAVA—2013.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2012\07\314-KAZACHYASLAVA%E2%80%942012.html.txt,,,,"«КАЗАЧЬЯ СЛАВА—2012»",12.07.2012,публицистика,,,misc,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/raznoe/314-KAZACHYASLAVA—2012.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2012\07\324-rockholmi2012.html.txt,,,,"«ROCK ХОЛМЫ—2012»",19.07.2012,публицистика,,,main,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/main/324-rockholmi2012.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2015\12\1879-1dekabryanachalsyapriemzayavoknakonkursavtorskoypesnifestivalyaGrinlandiya2016.html.txt,,,,"1 декабря начался прием заявок на конкурс авторской песни фестиваля «Гринландия - 2016»",3.12.2015,публицистика,,,main,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/main/1879-1dekabryanachalsyapriemzayavoknakonkursavtorskoypesnifestivalyaGrinlandiya2016.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2013\11\829-GITARNIEPOSIDELKI.html.txt,,,,"«ГИТАРНЫЕ ПОСИДЕЛКИ»",25.11.2013,публицистика,,,main,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/main/829-GITARNIEPOSIDELKI.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2013\02\504-IGRAYGARMON.html.txt,,,,"ИГРАЙ, ГАРМОНЬ!",1.02.2013,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/kulturnaya_zhizn/504-IGRAYGARMON.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2013\02\517-GORODNANEVEVSTRECHALBEREGINYU.html.txt,,,,"ГОРОД НА НЕВЕ ВСТРЕЧАЛ «БЕРЕГИНЮ»",8.02.2013,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/kulturnaya_zhizn/517-GORODNANEVEVSTRECHALBEREGINYU.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2014\05\1096-VIHODNIENAURA.html.txt,,,,"ВЫХОДНЫЕ НА «УРА»!",6.05.2014,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/kulturnaya_zhizn/1096-VIHODNIENAURA.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2014\08\1162-ZHIVISELORODNOE.html.txt,,,,"ЖИВИ, СЕЛО РОДНОЕ!",25.08.2014,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/kulturnaya_zhizn/1162-ZHIVISELORODNOE.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2014\01\886-PODAROKVISOKOMUOTNEFTYANIKOV.html.txt,,,,"ПОДАРОК ВЫСОКОМУ ОТ НЕФТЯНИКОВ",15.01.2014,публицистика,,,misc,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/raznoe/dobroe_delo/886-PODAROKVISOKOMUOTNEFTYANIKOV.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2014\10\1222-NAGRADAZAUSPESHNIYTRUD.html.txt,,,,"НАГРАДА ЗА УСПЕШНЫЙ ТРУД",27.10.2014,публицистика,,,misc,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/raznoe/1222-NAGRADAZAUSPESHNIYTRUD.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2013\11\820-HVALARUKAMCHTOPAHNUTHLEBOM.html.txt,,,,"ХВАЛА РУКАМ, ЧТО ПАХНУТ ХЛЕБОМ!",18.11.2013,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/ludi_truda/820-HVALARUKAMCHTOPAHNUTHLEBOM.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2013\07\718-NAFERMEVBEREZINA.html.txt,,,,"НА ФЕРМЕ В БЕРЕЗИНА",30.07.2013,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/718-NAFERMEVBEREZINA.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2013\05\619-VETERINARIDELILISOPITOM.html.txt,,,,"ВЕТЕРИНАРЫ ДЕЛИЛИСЬ ОПЫТОМ",8.05.2013,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/619-VETERINARIDELILISOPITOM.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2013\03\585-IVMARTEPRODOLZHAETSYAZIMOVKA.html.txt,,,,"И В МАРТЕ ПРОДОЛЖАЕТСЯ ЗИМОВКА",28.03.2013,публицистика,,,misc,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/raznoe/585-IVMARTEPRODOLZHAETSYAZIMOVKA.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2015\07\1662-NASTALASENOKOSNAYAPORA.html.txt,,,,"НАСТАЛА СЕНОКОСНАЯ ПОРА",2.07.2015,публицистика,,,aktualno,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/aktualno/1662-NASTALASENOKOSNAYAPORA.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2014\07\1137-LETNIYDENGODKORMIT.html.txt,,,,"ЛЕТНИЙ ДЕНЬ ГОД КОРМИТ",18.07.2014,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/1137-LETNIYDENGODKORMIT.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2013\07\693-bolshoehozyaystvobolshiehlopoti.html.txt,,,,"БОЛЬШОЕ ХОЗЯЙСТВО—БОЛЬШИЕ ХЛОПОТЫ",10.07.2013,публицистика,,,aktualno,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/aktualno/693-bolshoehozyaystvobolshiehlopoti.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2013\12\869-evgeniyputskoluchshiypredprinimatelbryanshchini.html.txt,,,,"ЕВГЕНИЙ ПУЦКО—ЛУЧШИЙ ПРЕДПРИНИМАТЕЛЬ БРЯНЩИНЫ",23.12.2013,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/professional/869-evgeniyputskoluchshiypredprinimatelbryanshchini.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2016\01\1951-zemlyaotvetitnazabotu.html.txt,,,,"ЗЕМЛЯ ОТВЕТИТ НА ЗАБОТУ",18.01.2016,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/ludi_truda/1951-zemlyaotvetitnazabotu.html,"Унечская газета",,2016,газета,Россия,ru
./dump/2014\04\1079-UZEMLEDELTSEVGORYACHAYAPORA.html.txt,,,,"У ЗЕМЛЕДЕЛЬЦЕВ ГОРЯЧАЯ ПОРА",18.04.2014,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/ludi_truda/1079-UZEMLEDELTSEVGORYACHAYAPORA.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2013\09\768-KARTOSHKAIZMIHAYLOVSKOGO.html.txt,,,,"КАРТОШКА ИЗ «МИХАЙЛОВСКОГО»",13.09.2013,публицистика,,,main,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/main/768-KARTOSHKAIZMIHAYLOVSKOGO.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2013\05\640-VOZROZHDENIEBRYANSKOGOKARTOFELYA.html.txt,,,,"ВОЗРОЖДЕНИЕ БРЯНСКОГО КАРТОФЕЛЯ",23.05.2013,публицистика,,,vlast,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/vlast/gubernskie_vesti/640-VOZROZHDENIEBRYANSKOGOKARTOFELYA.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2015\07\1675-ZAGLYANULIVBUDUSHCHEEBRYANSKOGOSELA.html.txt,,,,"ЗАГЛЯНУЛИ В БУДУЩЕЕ БРЯНСКОГО СЕЛА",14.07.2015,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/vistavki/1675-ZAGLYANULIVBUDUSHCHEEBRYANSKOGOSELA.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2015\08\1687-OTKRITAKRUPNEYSHAYAVOBLASTIMOLOCHNOTOVARNAYAFERMA.html.txt,,,,"ОТКРЫТА КРУПНЕЙШАЯ В ОБЛАСТИ МОЛОЧНО-ТОВАРНАЯ ФЕРМА",3.08.2015,публицистика,,,vlast,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/vlast/gubernskie_vesti/1687-OTKRITAKRUPNEYSHAYAVOBLASTIMOLOCHNOTOVARNAYAFERMA.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2015\05\1574-VKLINTSAHOTKRILSYAZAVODKERAMICHESKIHIZDELIY.html.txt,,,,"В КЛИНЦАХ ОТКРЫЛСЯ ЗАВОД КЕРАМИЧЕСКИХ ИЗДЕЛИЙ",14.05.2015,публицистика,,,vlast,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/vlast/gubernskie_vesti/1574-VKLINTSAHOTKRILSYAZAVODKERAMICHESKIHIZDELIY.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2015\08\1683-VPLAVKUMETALLAVKLADIVAYUTDUSHU.html.txt,,,,"В ПЛАВКУ МЕТАЛЛА ВКЛАДЫВАЮТ ДУШУ",3.08.2015,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/professional/1683-VPLAVKUMETALLAVKLADIVAYUTDUSHU.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2014\10\1197-VAZHNIYUCHASTOKPRINYATVEKSPLUATATSIYU.html.txt,,,,"ВАЖНЫЙ УЧАСТОК ПРИНЯТ В ЭКСПЛУАТАЦИЮ",8.10.2014,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/professional/1197-VAZHNIYUCHASTOKPRINYATVEKSPLUATATSIYU.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2012\08\346-STAREYSHEEDEPOMOSKOVSKOYZHELEZNOYDOROGIOTMETILOYUBILEY.html.txt,,,,"СТАРЕЙШЕЕ ДЕПО МОСКОВСКОЙ ЖЕЛЕЗНОЙ ДОРОГИ ОТМЕТИЛО ЮБИЛЕЙ",21.08.2012,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/346-STAREYSHEEDEPOMOSKOVSKOYZHELEZNOYDOROGIOTMETILOYUBILEY.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2012\12\470-EGOSUDBA%E2%80%94ZHELEZNAYADOROGA.html.txt,,,,"ЕГО СУДЬБА—ЖЕЛЕЗНАЯ ДОРОГА",28.12.2012,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/yubiley/470-EGOSUDBA—ZHELEZNAYADOROGA.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2013\08\721-BEZUSTALIRABOTAETCHESTNOZHIVET.html.txt,,,,"БЕЗ УСТАЛИ РАБОТАЕТ, ЧЕСТНО ЖИВЁТ",2.08.2013,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/721-BEZUSTALIRABOTAETCHESTNOZHIVET.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2016\01\1968-DEPORODNIMNAGODISTALO.html.txt,,,,"ДЕПО РОДНЫМ НА ГОДЫ СТАЛО",28.01.2016,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/ludi_truda/1968-DEPORODNIMNAGODISTALO.html,"Унечская газета",,2016,газета,Россия,ru
./dump/2014\10\1201-EKSKURSIYAVSTARINNUYUUSADBU.html.txt,,,,"ЭКСКУРСИЯ В СТАРИННУЮ УСАДЬБУ",15.10.2014,публицистика,,,iz_pochti,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/iz_pochti/1201-EKSKURSIYAVSTARINNUYUUSADBU.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2015\08\1697-NAVIBORIPOYDUOBYAZATELNO.html.txt,,,,"НА ВЫБОРЫ ПОЙДУ ОБЯЗАТЕЛЬНО",10.08.2015,публицистика,,,aktualno,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/aktualno/1697-NAVIBORIPOYDUOBYAZATELNO.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2015\09\1733-PRAVOGOLOSAIMEESHETOYCHESTYUDOROZHI.html.txt,,,,"ПРАВО ГОЛОСА ИМЕЕШЬ, ЭТОЙ ЧЕСТЬЮ ДОРОЖИ!",10.09.2015,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/patrioticheskoe_vospitanie/1733-PRAVOGOLOSAIMEESHETOYCHESTYUDOROZHI.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2015\09\1731-SEGODNYA%E2%80%94SHKOLNIKZAVTRA%E2%80%94IZBIRATEL.html.txt,,,,"СЕГОДНЯ — ШКОЛЬНИК, ЗАВТРА — ИЗБИРАТЕЛЬ",10.09.2015,публицистика,,,shkola,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/shkola/1731-SEGODNYA—SHKOLNIKZAVTRA—IZBIRATEL.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2015\06\1612-KONKURSRISUNKAVSEYSEMEYNAVIBORI.html.txt,,,,"КОНКУРС РИСУНКА «ВСЕЙ СЕМЬЁЙ НА ВЫБОРЫ!»",5.06.2015,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/vistavki/1612-KONKURSRISUNKAVSEYSEMEYNAVIBORI.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2015\08\1717-VCHESTGLAVNOGOSIMVOLASTRANI.html.txt,,,,"В ЧЕСТЬ ГЛАВНОГО СИМВОЛА СТРАНЫ",25.08.2015,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/patrioticheskoe_vospitanie/1717-VCHESTGLAVNOGOSIMVOLASTRANI.html,"Унечская газета",,2015,газета,Россия,ru
./dump/2012\07\315-VMOREKRASOKIFANTAZIY.html.txt,,,,"В МОРЕ КРАСОК И ФАНТАЗИЙ",12.07.2012,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/vistavki/315-VMOREKRASOKIFANTAZIY.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2013\03\584-OGONDRUG%E2%80%94OGONVRAG.html.txt,,,,"ОГОНЬ ДРУГ—ОГОНЬ ВРАГ",28.03.2013,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/vistavki/584-OGONDRUG—OGONVRAG.html,"Унечская газета",,2013,газета,Россия,ru
./dump/2012\09\367-Magiyatalanta.html.txt,,,,"Магия таланта",18.09.2012,публицистика,,,kultura,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/kultura/367-Magiyatalanta.html,"Унечская газета",,2012,газета,Россия,ru
./dump/2014\01\892-RABOTASERDTSERADUET.html.txt,,,,"РАБОТА СЕРДЦЕ РАДУЕТ",24.01.2014,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/yubiley/892-RABOTASERDTSERADUET.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2016\01\1957-NALYUBIMOYRABOTE%E2%80%94VPOCHETE.html.txt,,,,"НА ЛЮБИМОЙ РАБОТЕ—В ПОЧЁТЕ",21.01.2016,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/professional/1957-NALYUBIMOYRABOTE—VPOCHETE.html,"Унечская газета",,2016,газета,Россия,ru
./dump/2014\02\981-MINUTAMISUDBIUMEETDOROZHIT.html.txt,,,,"МИНУТАМИ СУДЬБЫ УМЕЕТ ДОРОЖИТЬ",25.02.2014,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/yubiley/981-MINUTAMISUDBIUMEETDOROZHIT.html,"Унечская газета",,2014,газета,Россия,ru
./dump/2014\05\1095-ZAKALENNIEVOYNOY.html.txt,,,,"ЗАКАЛЁННЫЕ ВОЙНОЙ",6.05.2014,публицистика,,,ludi,,нейтральный,н-возраст,н-уровень,районная,http://unecha-gazeta.ru/ludi/imi_gordimsya/1095-ZAKALENNIEVOYNOY.html,"Унечская газета",,2014,газета,Россия,ru
